SEASON,PLAYER_ID,PLAYER_NAME,TEAM_ID,TEAM_ABB,TEAM_NAME,INDEX,PLAY_TYPE,POSS,FREQ,FREQ_PCTL,PPP,PPP_PCTL,GP,PTS,FGM,FGA,FG_PCT,EFG_PCT,SF_FREQ,FTA_FREQ,AND1_FREQ,TOV_FREQ
2020-21,201569,Eric Gordon,1610612745,HOU,Houston Rockets,1,Isolation,50,0.108,82.4,0.94,63.7,27,47,14,40,0.35,0.388,0.16,0.18,0.02,0.04
2020-21,201571,D.J. Augustin,1610612745,HOU,Houston Rockets,1,Isolation,17,0.085,70.2,1.12,90.7,20,19,6,13,0.462,0.5,0.176,0.176,0.0,0.059
2020-21,201571,D.J. Augustin,1610612749,MIL,Milwaukee Bucks,1,Isolation,13,0.054,45.3,0.54,10.6,37,7,2,9,0.222,0.222,0.0,0.154,0.0,0.154
2020-21,201572,Brook Lopez,1610612749,MIL,Milwaukee Bucks,1,Isolation,11,0.014,0.0,0.64,19.4,70,7,3,9,0.333,0.389,0.0,0.0,0.0,0.182
2020-21,201580,JaVale McGee,1610612739,CLE,Cleveland Cavaliers,1,Isolation,17,0.06,51.0,0.88,55.900000000000006,33,15,7,15,0.467,0.467,0.059,0.059,0.059,0.118
2020-21,201588,George Hill,1610612760,OKC,Oklahoma City Thunder,1,Isolation,14,0.099,76.3,1.14,92.3,14,16,8,14,0.571,0.571,0.0,0.0,0.0,0.0
2020-21,201609,Goran Dragic,1610612748,MIA,Miami Heat,1,Isolation,31,0.043,29.0,0.74,29.0,50,23,8,26,0.308,0.365,0.0,0.065,0.0,0.097
2020-21,201933,Blake Griffin,1610612751,BKN,Brooklyn Nets,1,Isolation,12,0.049,36.3,0.83,43.3,26,10,4,12,0.333,0.417,0.0,0.0,0.0,0.0
2020-21,201933,Blake Griffin,1610612765,DET,Detroit Pistons,1,Isolation,25,0.089,71.8,0.56,12.9,20,14,3,19,0.158,0.237,0.08,0.08,0.0,0.16
2020-21,201935,James Harden,1610612745,HOU,Houston Rockets,1,Isolation,48,0.247,99.6,1.02,77.4,8,49,17,39,0.436,0.538,0.063,0.083,0.0,0.104
2020-21,201935,James Harden,1610612751,BKN,Brooklyn Nets,1,Isolation,287,0.336,100.0,1.09,87.5,36,313,97,223,0.435,0.531,0.146,0.153,0.024,0.094
2020-21,201937,Ricky Rubio,1610612750,MIN,Minnesota Timberwolves,1,Isolation,10,0.015,1.2,0.8,37.6,68,8,3,7,0.429,0.429,0.1,0.1,0.0,0.2
2020-21,201939,Stephen Curry,1610612744,GSW,Golden State Warriors,1,Isolation,115,0.067,57.1,1.13,91.1,63,130,42,95,0.442,0.558,0.113,0.13,0.035,0.078
2020-21,201942,DeMar DeRozan,1610612759,SAS,San Antonio Spurs,1,Isolation,185,0.152,92.2,1.19,95.6,61,221,81,148,0.547,0.551,0.2,0.211,0.07,0.059
2020-21,201949,James Johnson,1610612740,NOP,New Orleans Pelicans,1,Isolation,10,0.043,29.0,0.7,25.5,22,7,3,9,0.333,0.389,0.0,0.0,0.0,0.1
2020-21,201950,Jrue Holiday,1610612749,MIL,Milwaukee Bucks,1,Isolation,121,0.12,87.3,1.0,75.3,59,121,47,99,0.475,0.545,0.074,0.083,0.008,0.107
2020-21,201952,Jeff Teague,1610612738,BOS,Boston Celtics,1,Isolation,40,0.157,93.1,1.05,80.60000000000001,34,42,15,29,0.517,0.569,0.15,0.15,0.025,0.15
2020-21,201952,Jeff Teague,1610612749,MIL,Milwaukee Bucks,1,Isolation,28,0.2,97.6,0.79,34.300000000000004,21,22,8,21,0.381,0.381,0.143,0.143,0.036,0.143
2020-21,201976,Patrick Beverley,1610612746,LAC,LA Clippers,1,Isolation,18,0.065,56.3,0.22,1.2,37,4,0,12,0.0,0.0,0.111,0.111,0.0,0.222
2020-21,201988,Patty Mills,1610612759,SAS,San Antonio Spurs,1,Isolation,20,0.028,11.8,1.0,75.3,68,20,6,19,0.316,0.421,0.15,0.15,0.1,0.0
2020-21,202322,John Wall,1610612745,HOU,Houston Rockets,1,Isolation,219,0.229,98.8,0.88,55.2,40,193,70,178,0.393,0.43,0.11,0.119,0.018,0.087
2020-21,202330,Gordon Hayward,1610612766,CHA,Charlotte Hornets,1,Isolation,55,0.067,57.1,0.84,44.4,44,46,17,45,0.378,0.411,0.073,0.091,0.0,0.091
2020-21,202331,Paul George,1610612746,LAC,LA Clippers,1,Isolation,180,0.147,91.4,1.07,85.5,54,193,70,149,0.47,0.55,0.078,0.094,0.006,0.083
2020-21,202339,Eric Bledsoe,1610612740,NOP,New Orleans Pelicans,1,Isolation,26,0.028,11.8,0.96,68.4,71,25,9,22,0.409,0.5,0.077,0.077,0.0,0.077
2020-21,202397,Ish Smith,1610612764,WAS,Washington Wizards,1,Isolation,20,0.057,48.2,0.6,17.1,44,12,6,19,0.316,0.316,0.0,0.0,0.0,0.05
2020-21,202681,Kyrie Irving,1610612751,BKN,Brooklyn Nets,1,Isolation,231,0.176,95.1,1.11,90.3,54,257,105,208,0.505,0.558,0.061,0.078,0.03,0.052
2020-21,202684,Tristan Thompson,1610612738,BOS,Boston Celtics,1,Isolation,18,0.041,26.5,0.72,27.4,54,13,6,15,0.4,0.4,0.056,0.056,0.0,0.111
2020-21,202685,Jonas Valanciunas,1610612763,MEM,Memphis Grizzlies,1,Isolation,14,0.015,1.2,0.86,49.4,62,12,4,9,0.444,0.444,0.214,0.214,0.0,0.143
2020-21,202689,Kemba Walker,1610612738,BOS,Boston Celtics,1,Isolation,45,0.055,46.5,0.71,27.0,43,32,9,37,0.243,0.311,0.022,0.089,0.0,0.089
2020-21,202692,Alec Burks,1610612752,NYK,New York Knicks,1,Isolation,32,0.053,43.7,1.31,98.8,49,42,14,30,0.467,0.617,0.094,0.094,0.031,0.0
2020-21,202693,Markieff Morris,1610612747,LAL,Los Angeles Lakers,1,Isolation,18,0.04,25.3,1.06,81.8,61,19,9,14,0.643,0.643,0.056,0.056,0.056,0.222
2020-21,202694,Marcus Morris Sr.,1610612746,LAC,LA Clippers,1,Isolation,62,0.092,72.7,0.66,21.4,57,41,17,56,0.304,0.313,0.065,0.065,0.016,0.048
2020-21,202695,Kawhi Leonard,1610612746,LAC,LA Clippers,1,Isolation,193,0.17,94.7,0.94,64.9,52,182,67,159,0.421,0.443,0.098,0.124,0.01,0.062
2020-21,202696,Nikola Vucevic,1610612741,CHI,Chicago Bulls,1,Isolation,13,0.024,8.2,0.46,6.9,26,6,3,11,0.273,0.273,0.0,0.0,0.0,0.154
2020-21,202696,Nikola Vucevic,1610612753,ORL,Orlando Magic,1,Isolation,37,0.036,20.8,0.7,26.200000000000003,44,26,12,33,0.364,0.364,0.027,0.027,0.0,0.081
2020-21,202699,Tobias Harris,1610612755,PHI,Philadelphia 76ers,1,Isolation,93,0.083,69.0,1.08,86.3,62,100,45,80,0.563,0.575,0.054,0.054,0.011,0.097
2020-21,202704,Reggie Jackson,1610612746,LAC,LA Clippers,1,Isolation,74,0.106,80.4,1.03,77.8,67,76,30,63,0.476,0.548,0.068,0.068,0.014,0.095
2020-21,202709,Cory Joseph,1610612758,SAC,Sacramento Kings,1,Isolation,13,0.041,26.5,0.92,60.9,44,12,6,13,0.462,0.462,0.0,0.0,0.0,0.0
2020-21,202709,Cory Joseph,1610612765,DET,Detroit Pistons,1,Isolation,13,0.057,48.2,0.85,47.4,19,11,5,11,0.455,0.455,0.077,0.077,0.077,0.154
2020-21,202710,Jimmy Butler,1610612748,MIA,Miami Heat,1,Isolation,98,0.096,74.3,0.91,59.7,52,89,31,77,0.403,0.409,0.163,0.184,0.031,0.061
2020-21,202711,Bojan Bogdanovic,1610612762,UTA,Utah Jazz,1,Isolation,61,0.052,42.9,0.59,16.5,72,36,9,45,0.2,0.211,0.148,0.164,0.016,0.115
2020-21,202954,Brad Wanamaker,1610612744,GSW,Golden State Warriors,1,Isolation,10,0.043,29.0,0.9,57.49999999999999,39,9,3,7,0.429,0.429,0.1,0.2,0.0,0.1
2020-21,203076,Anthony Davis,1610612747,LAL,Los Angeles Lakers,1,Isolation,94,0.121,87.8,0.79,35.5,36,74,28,77,0.364,0.364,0.106,0.128,0.021,0.074
2020-21,203078,Bradley Beal,1610612764,WAS,Washington Wizards,1,Isolation,154,0.088,71.4,0.94,64.5,60,145,57,128,0.445,0.473,0.091,0.104,0.039,0.104
2020-21,203081,Damian Lillard,1610612757,POR,Portland Trail Blazers,1,Isolation,331,0.191,96.7,1.11,89.5,67,366,110,249,0.442,0.534,0.133,0.169,0.021,0.097
2020-21,203082,Terrence Ross,1610612753,ORL,Orlando Magic,1,Isolation,21,0.028,11.8,0.81,39.900000000000006,46,17,6,17,0.353,0.353,0.143,0.143,0.0,0.048
2020-21,203083,Andre Drummond,1610612739,CLE,Cleveland Cavaliers,1,Isolation,42,0.081,66.9,0.67,22.1,25,28,14,36,0.389,0.389,0.024,0.024,0.0,0.119
2020-21,203083,Andre Drummond,1610612747,LAL,Los Angeles Lakers,1,Isolation,12,0.045,32.2,1.08,87.1,21,13,5,10,0.5,0.5,0.25,0.25,0.083,0.0
2020-21,203084,Harrison Barnes,1610612758,SAC,Sacramento Kings,1,Isolation,59,0.07,58.8,0.95,66.0,58,56,21,45,0.467,0.511,0.119,0.119,0.0,0.119
2020-21,203085,Austin Rivers,1610612743,DEN,Denver Nuggets,1,Isolation,17,0.131,89.8,0.88,55.900000000000006,15,15,5,15,0.333,0.4,0.118,0.118,0.0,0.0
2020-21,203085,Austin Rivers,1610612752,NYK,New York Knicks,1,Isolation,26,0.159,93.5,1.42,100.0,21,37,13,22,0.591,0.795,0.038,0.038,0.0,0.115
2020-21,203087,Jeremy Lamb,1610612754,IND,Indiana Pacers,1,Isolation,27,0.082,67.8,0.93,61.3,36,25,8,23,0.348,0.37,0.185,0.185,0.074,0.037
2020-21,203095,Evan Fournier,1610612753,ORL,Orlando Magic,1,Isolation,14,0.03,14.3,1.0,75.3,26,14,2,6,0.333,0.333,0.429,0.429,0.0,0.143
2020-21,203107,Tomas Satoransky,1610612741,CHI,Chicago Bulls,1,Isolation,13,0.029,13.5,1.15,93.1,58,15,6,9,0.667,0.667,0.154,0.154,0.077,0.231
2020-21,203110,Draymond Green,1610612744,GSW,Golden State Warriors,1,Isolation,10,0.017,2.9,0.2,0.4,63,2,1,7,0.143,0.143,0.0,0.0,0.0,0.3
2020-21,203114,Khris Middleton,1610612749,MIL,Milwaukee Bucks,1,Isolation,178,0.133,90.2,0.96,66.9,68,170,64,151,0.424,0.48,0.079,0.09,0.017,0.073
2020-21,203115,Will Barton,1610612743,DEN,Denver Nuggets,1,Isolation,47,0.063,53.9,0.83,42.3,56,39,15,43,0.349,0.419,0.043,0.043,0.021,0.064
2020-21,203145,Kent Bazemore,1610612744,GSW,Golden State Warriors,1,Isolation,10,0.02,4.9,0.5,8.1,67,5,2,7,0.286,0.286,0.1,0.1,0.0,0.2
2020-21,203468,CJ McCollum,1610612757,POR,Portland Trail Blazers,1,Isolation,142,0.142,91.0,1.09,88.7,47,155,61,130,0.469,0.535,0.099,0.106,0.056,0.035
2020-21,203471,Dennis Schroder,1610612747,LAL,Los Angeles Lakers,1,Isolation,95,0.092,72.7,0.91,59.3,61,86,28,67,0.418,0.433,0.179,0.179,0.011,0.126
2020-21,203482,Kelly Olynyk,1610612745,HOU,Houston Rockets,1,Isolation,14,0.032,16.7,0.57,15.3,27,8,1,9,0.111,0.111,0.214,0.214,0.0,0.143
2020-21,203484,Kentavious Caldwell-Pope,1610612747,LAL,Los Angeles Lakers,1,Isolation,10,0.016,2.0,0.6,17.1,67,6,2,8,0.25,0.313,0.1,0.1,0.0,0.1
2020-21,203486,Mason Plumlee,1610612765,DET,Detroit Pistons,1,Isolation,32,0.057,48.2,0.69,24.3,56,22,8,20,0.4,0.4,0.156,0.156,0.094,0.313
2020-21,203487,Michael Carter-Williams,1610612753,ORL,Orlando Magic,1,Isolation,23,0.062,52.2,0.48,7.3,31,11,5,19,0.263,0.289,0.0,0.0,0.0,0.174
2020-21,203496,Robert Covington,1610612757,POR,Portland Trail Blazers,1,Isolation,10,0.017,2.9,1.3,98.4,70,13,5,9,0.556,0.667,0.1,0.1,0.0,0.0
2020-21,203501,Tim Hardaway Jr.,1610612742,DAL,Dallas Mavericks,1,Isolation,51,0.049,36.3,0.84,46.400000000000006,70,43,17,48,0.354,0.427,0.039,0.039,0.0,0.02
2020-21,203504,Trey Burke,1610612742,DAL,Dallas Mavericks,1,Isolation,18,0.044,31.4,0.94,65.3,62,17,5,16,0.313,0.375,0.167,0.222,0.111,0.0
2020-21,203506,Victor Oladipo,1610612745,HOU,Houston Rockets,1,Isolation,49,0.105,78.8,0.88,53.6,20,43,13,38,0.342,0.434,0.102,0.143,0.0,0.082
2020-21,203506,Victor Oladipo,1610612754,IND,Indiana Pacers,1,Isolation,10,0.055,46.5,1.0,75.3,9,10,4,9,0.444,0.556,0.0,0.0,0.0,0.1
2020-21,203507,Giannis Antetokounmpo,1610612749,MIL,Milwaukee Bucks,1,Isolation,277,0.178,95.5,1.07,85.1,62,297,104,212,0.491,0.533,0.148,0.181,0.032,0.087
2020-21,203524,Solomon Hill,1610612737,ATL,Atlanta Hawks,1,Isolation,11,0.031,15.5,0.82,41.1,71,9,1,7,0.143,0.143,0.364,0.364,0.091,0.091
2020-21,203526,Raul Neto,1610612764,WAS,Washington Wizards,1,Isolation,18,0.033,17.1,1.06,81.8,64,19,8,15,0.533,0.567,0.111,0.111,0.056,0.111
2020-21,203552,Seth Curry,1610612755,PHI,Philadelphia 76ers,1,Isolation,14,0.022,6.5,0.29,2.0,57,4,1,13,0.077,0.115,0.071,0.071,0.0,0.0
2020-21,203897,Zach LaVine,1610612741,CHI,Chicago Bulls,1,Isolation,138,0.096,74.3,1.14,91.9,58,157,60,120,0.5,0.571,0.094,0.094,0.029,0.065
2020-21,203901,Elfrid Payton,1610612752,NYK,New York Knicks,1,Isolation,31,0.04,25.3,0.77,31.6,63,24,9,21,0.429,0.452,0.129,0.129,0.032,0.226
2020-21,203903,Jordan Clarkson,1610612762,UTA,Utah Jazz,1,Isolation,135,0.109,82.9,0.79,35.9,68,107,42,112,0.375,0.429,0.037,0.044,0.007,0.133
2020-21,203914,Gary Harris,1610612753,ORL,Orlando Magic,1,Isolation,11,0.048,35.5,0.73,28.000000000000004,20,8,2,8,0.25,0.25,0.182,0.182,0.0,0.091
2020-21,203918,Rodney Hood,1610612757,POR,Portland Trail Blazers,1,Isolation,25,0.105,78.8,0.8,37.6,38,20,7,23,0.304,0.391,0.04,0.04,0.0,0.04
2020-21,203924,Jerami Grant,1610612765,DET,Detroit Pistons,1,Isolation,122,0.103,78.0,0.98,70.6,54,119,42,93,0.452,0.473,0.164,0.172,0.025,0.09
2020-21,203932,Aaron Gordon,1610612753,ORL,Orlando Magic,1,Isolation,26,0.064,55.5,0.65,20.6,25,17,7,20,0.35,0.375,0.115,0.115,0.038,0.154
2020-21,203935,Marcus Smart,1610612738,BOS,Boston Celtics,1,Isolation,42,0.062,52.2,0.88,54.8,49,37,12,30,0.4,0.417,0.19,0.167,0.0,0.095
2020-21,203937,Kyle Anderson,1610612763,MEM,Memphis Grizzlies,1,Isolation,57,0.069,58.4,1.07,84.3,69,61,23,46,0.5,0.522,0.105,0.14,0.018,0.07
2020-21,203944,Julius Randle,1610612752,NYK,New York Knicks,1,Isolation,393,0.227,98.0,0.9,58.1,71,354,137,326,0.42,0.449,0.102,0.109,0.028,0.089
2020-21,203952,Andrew Wiggins,1610612744,GSW,Golden State Warriors,1,Isolation,135,0.105,78.8,1.04,79.4,71,140,54,113,0.478,0.522,0.119,0.119,0.037,0.081
2020-21,203954,Joel Embiid,1610612755,PHI,Philadelphia 76ers,1,Isolation,160,0.123,88.2,1.06,82.69999999999999,51,170,66,125,0.528,0.54,0.138,0.156,0.044,0.106
2020-21,203992,Bogdan Bogdanovic,1610612737,ATL,Atlanta Hawks,1,Isolation,32,0.05,38.8,0.81,40.7,44,26,10,26,0.385,0.5,0.0,0.0,0.0,0.188
2020-21,203999,Nikola Jokic,1610612743,DEN,Denver Nuggets,1,Isolation,119,0.071,60.8,1.11,89.9,72,132,55,96,0.573,0.573,0.126,0.134,0.042,0.101
2020-21,204001,Kristaps Porzingis,1610612742,DAL,Dallas Mavericks,1,Isolation,18,0.023,7.3,0.56,12.5,44,10,4,16,0.25,0.25,0.056,0.056,0.0,0.056
2020-21,204060,Joe Ingles,1610612762,UTA,Utah Jazz,1,Isolation,14,0.019,4.1,1.29,97.6,67,18,4,9,0.444,0.667,0.214,0.214,0.0,0.143
2020-21,204456,T.J. McConnell,1610612754,IND,Indiana Pacers,1,Isolation,32,0.05,38.8,0.88,53.0,69,28,13,29,0.448,0.448,0.031,0.031,0.0,0.063
2020-21,1626143,Jahlil Okafor,1610612765,DET,Detroit Pistons,1,Isolation,15,0.109,82.9,1.07,83.89999999999999,27,16,8,13,0.615,0.615,0.0,0.0,0.0,0.133
2020-21,1626145,Tyus Jones,1610612763,MEM,Memphis Grizzlies,1,Isolation,15,0.031,15.5,0.4,4.0,70,6,3,13,0.231,0.231,0.0,0.0,0.0,0.133
2020-21,1626149,Montrezl Harrell,1610612747,LAL,Los Angeles Lakers,1,Isolation,60,0.077,62.9,0.92,60.5,69,55,21,52,0.404,0.404,0.133,0.133,0.017,0.017
2020-21,1626153,Delon Wright,1610612758,SAC,Sacramento Kings,1,Isolation,13,0.047,33.5,0.54,10.6,27,7,2,10,0.2,0.25,0.077,0.077,0.0,0.154
2020-21,1626153,Delon Wright,1610612765,DET,Detroit Pistons,1,Isolation,15,0.039,24.9,0.53,9.7,36,8,3,11,0.273,0.273,0.133,0.133,0.0,0.133
2020-21,1626156,D'Angelo Russell,1610612750,MIN,Minnesota Timberwolves,1,Isolation,68,0.082,67.8,0.96,67.30000000000001,42,65,23,56,0.411,0.5,0.059,0.088,0.0,0.088
2020-21,1626157,Karl-Anthony Towns,1610612750,MIN,Minnesota Timberwolves,1,Isolation,108,0.093,73.9,0.87,52.400000000000006,50,94,33,88,0.375,0.392,0.111,0.13,0.019,0.074
2020-21,1626158,Richaun Holmes,1610612758,SAC,Sacramento Kings,1,Isolation,14,0.019,4.1,1.07,84.7,61,15,6,11,0.545,0.545,0.143,0.143,0.0,0.071
2020-21,1626162,Kelly Oubre Jr.,1610612744,GSW,Golden State Warriors,1,Isolation,25,0.029,13.5,0.6,17.1,55,15,5,19,0.263,0.263,0.16,0.16,0.04,0.12
2020-21,1626164,Devin Booker,1610612756,PHX,Phoenix Suns,1,Isolation,209,0.127,89.4,0.85,48.0,67,177,65,160,0.406,0.422,0.139,0.139,0.024,0.115
2020-21,1626166,Cameron Payne,1610612756,PHX,Phoenix Suns,1,Isolation,32,0.067,57.1,1.09,89.1,60,35,14,27,0.519,0.593,0.063,0.063,0.031,0.125
2020-21,1626167,Myles Turner,1610612754,IND,Indiana Pacers,1,Isolation,10,0.018,3.7,0.8,37.6,47,8,4,9,0.444,0.444,0.0,0.0,0.0,0.1
2020-21,1626169,Stanley Johnson,1610612761,TOR,Toronto Raptors,1,Isolation,17,0.055,46.5,0.29,2.4,61,5,1,12,0.083,0.083,0.059,0.176,0.0,0.118
2020-21,1626171,Bobby Portis,1610612749,MIL,Milwaukee Bucks,1,Isolation,32,0.047,33.5,0.94,63.3,66,30,14,29,0.483,0.483,0.031,0.031,0.0,0.063
2020-21,1626174,Christian Wood,1610612745,HOU,Houston Rockets,1,Isolation,78,0.097,75.5,0.78,33.1,41,61,23,61,0.377,0.402,0.103,0.115,0.0,0.103
2020-21,1626179,Terry Rozier,1610612766,CHA,Charlotte Hornets,1,Isolation,96,0.072,62.0,0.99,72.2,69,95,34,86,0.395,0.448,0.083,0.083,0.01,0.031
2020-21,1626181,Norman Powell,1610612757,POR,Portland Trail Blazers,1,Isolation,18,0.041,26.5,1.28,96.8,27,23,7,14,0.5,0.607,0.222,0.222,0.0,0.0
2020-21,1626181,Norman Powell,1610612761,TOR,Toronto Raptors,1,Isolation,19,0.027,11.4,1.37,99.6,42,26,9,15,0.6,0.7,0.211,0.211,0.053,0.053
2020-21,1626184,Chasson Randle,1610612753,ORL,Orlando Magic,1,Isolation,15,0.049,36.3,0.93,62.1,41,14,4,11,0.364,0.455,0.133,0.133,0.0,0.133
2020-21,1626196,Josh Richardson,1610612742,DAL,Dallas Mavericks,1,Isolation,26,0.035,20.0,0.96,68.4,59,25,10,23,0.435,0.5,0.038,0.038,0.0,0.077
2020-21,1626204,Larry Nance Jr.,1610612739,CLE,Cleveland Cavaliers,1,Isolation,11,0.031,15.5,0.0,0.0,35,0,0,8,0.0,0.0,0.0,0.0,0.0,0.273
2020-21,1627732,Ben Simmons,1610612755,PHI,Philadelphia 76ers,1,Isolation,55,0.062,52.2,1.0,75.3,58,55,21,33,0.636,0.636,0.182,0.218,0.018,0.2
2020-21,1627734,Domantas Sabonis,1610612754,IND,Indiana Pacers,1,Isolation,59,0.047,33.5,1.03,79.0,62,61,25,43,0.581,0.581,0.153,0.153,0.034,0.153
2020-21,1627736,Malik Beasley,1610612750,MIN,Minnesota Timberwolves,1,Isolation,11,0.016,2.0,0.45,5.3,37,5,2,9,0.222,0.278,0.0,0.0,0.0,0.182
2020-21,1627741,Buddy Hield,1610612758,SAC,Sacramento Kings,1,Isolation,29,0.025,9.0,1.24,96.4,71,36,15,27,0.556,0.648,0.034,0.034,0.034,0.069
2020-21,1627742,Brandon Ingram,1610612740,NOP,New Orleans Pelicans,1,Isolation,170,0.123,88.2,0.9,57.49999999999999,61,153,52,131,0.397,0.416,0.159,0.165,0.041,0.1
2020-21,1627747,Caris LeVert,1610612751,BKN,Brooklyn Nets,1,Isolation,30,0.126,89.0,0.8,37.6,12,24,9,24,0.375,0.396,0.167,0.167,0.033,0.067
2020-21,1627747,Caris LeVert,1610612754,IND,Indiana Pacers,1,Isolation,82,0.109,82.9,0.76,29.4,35,62,27,73,0.37,0.384,0.073,0.073,0.037,0.073
2020-21,1627749,Dejounte Murray,1610612759,SAS,San Antonio Spurs,1,Isolation,90,0.078,64.5,0.77,30.6,67,69,31,75,0.413,0.413,0.067,0.067,0.022,0.122
2020-21,1627750,Jamal Murray,1610612743,DEN,Denver Nuggets,1,Isolation,103,0.107,81.2,0.78,32.300000000000004,48,80,31,91,0.341,0.385,0.068,0.068,0.029,0.078
2020-21,1627752,Taurean Prince,1610612739,CLE,Cleveland Cavaliers,1,Isolation,16,0.051,40.8,0.5,8.1,29,8,3,15,0.2,0.267,0.0,0.0,0.0,0.063
2020-21,1627756,Denzel Valentine,1610612741,CHI,Chicago Bulls,1,Isolation,16,0.034,18.8,0.25,1.6,62,4,2,15,0.133,0.133,0.0,0.0,0.0,0.063
2020-21,1627759,Jaylen Brown,1610612738,BOS,Boston Celtics,1,Isolation,98,0.071,60.8,0.81,39.5,58,79,27,74,0.365,0.412,0.082,0.112,0.01,0.143
2020-21,1627761,DeAndre' Bembry,1610612761,TOR,Toronto Raptors,1,Isolation,16,0.049,36.3,0.56,13.8,51,9,4,11,0.364,0.364,0.0,0.063,0.0,0.25
2020-21,1627763,Malcolm Brogdon,1610612754,IND,Indiana Pacers,1,Isolation,112,0.096,74.3,0.98,71.39999999999999,56,110,40,94,0.426,0.457,0.134,0.152,0.063,0.071
2020-21,1627783,Pascal Siakam,1610612761,TOR,Toronto Raptors,1,Isolation,184,0.151,91.8,0.93,62.5,56,172,66,146,0.452,0.455,0.136,0.152,0.038,0.092
2020-21,1627788,Furkan Korkmaz,1610612755,PHI,Philadelphia 76ers,1,Isolation,11,0.022,6.5,1.0,75.3,55,11,3,8,0.375,0.5,0.182,0.182,0.0,0.091
2020-21,1627789,Timothe Luwawu-Cabarrot,1610612751,BKN,Brooklyn Nets,1,Isolation,11,0.026,11.0,0.64,19.4,58,7,3,9,0.333,0.333,0.091,0.091,0.0,0.091
