SEASON,PLAYER_ID,PLAYER_NAME,TEAM_ID,TEAM_ABB,TEAM_NAME,INDEX,PLAY_TYPE,POSS,FREQ,FREQ_PCTL,PPP,PPP_PCTL,GP,PTS,FGM,FGA,FG_PCT,EFG_PCT,SF_FREQ,FTA_FREQ,AND1_FREQ,TOV_FREQ
2016-17,2440,Matt Barnes,1610612758,SAC,Sacramento Kings,1,Isolation,14,0.028,11.8,1.0,82.6,54,14,5,11,0.455,0.545,0.071,0.071,0.0,0.143
2016-17,2544,LeBron James,1610612739,CLE,Cleveland Cavaliers,1,Isolation,377,0.203,97.2,0.97,76.6,74,367,136,313,0.435,0.495,0.119,0.127,0.037,0.08
2016-17,2546,Carmelo Anthony,1610612752,NYK,New York Knicks,1,Isolation,391,0.231,99.0,0.99,78.3,74,386,144,326,0.442,0.468,0.141,0.138,0.031,0.054
2016-17,2548,Dwyane Wade,1610612741,CHI,Chicago Bulls,1,Isolation,146,0.12,85.4,0.88,60.0,60,129,49,128,0.383,0.41,0.11,0.116,0.027,0.034
2016-17,2564,Boris Diaw,1610612762,UTA,Utah Jazz,1,Isolation,21,0.049,32.4,0.81,47.3,73,17,8,20,0.4,0.4,0.048,0.048,0.048,0.048
2016-17,2571,Leandro Barbosa,1610612756,PHX,Phoenix Suns,1,Isolation,31,0.068,50.9,0.77,40.0,67,24,10,26,0.385,0.385,0.097,0.097,0.032,0.097
2016-17,2585,Zaza Pachulia,1610612744,GSW,Golden State Warriors,1,Isolation,14,0.031,16.7,0.57,14.3,70,8,2,7,0.286,0.286,0.143,0.143,0.0,0.357
2016-17,2730,Dwight Howard,1610612737,ATL,Atlanta Hawks,1,Isolation,11,0.011,0.3,0.64,20.8,74,7,3,7,0.429,0.429,0.182,0.182,0.0,0.182
2016-17,2733,Shaun Livingston,1610612744,GSW,Golden State Warriors,1,Isolation,40,0.1,76.7,0.85,53.900000000000006,76,34,15,36,0.417,0.417,0.05,0.05,0.0,0.05
2016-17,2734,Devin Harris,1610612742,DAL,Dallas Mavericks,1,Isolation,33,0.073,54.4,1.03,87.8,65,34,11,26,0.423,0.462,0.152,0.152,0.03,0.091
2016-17,2736,Luol Deng,1610612747,LAL,Los Angeles Lakers,1,Isolation,21,0.043,27.2,0.43,4.8,56,9,4,18,0.222,0.25,0.048,0.048,0.0,0.095
2016-17,2738,Andre Iguodala,1610612744,GSW,Golden State Warriors,1,Isolation,31,0.06,42.9,0.74,35.4,76,23,10,28,0.357,0.393,0.065,0.065,0.0,0.032
2016-17,2744,Al Jefferson,1610612754,IND,Indiana Pacers,1,Isolation,10,0.018,2.1,0.6,17.299999999999997,66,6,2,9,0.222,0.222,0.1,0.1,0.0,0.0
2016-17,2747,JR Smith,1610612739,CLE,Cleveland Cavaliers,1,Isolation,36,0.093,72.5,0.69,27.800000000000004,41,25,11,33,0.333,0.348,0.056,0.056,0.028,0.056
2016-17,2749,Jameer Nelson,1610612743,DEN,Denver Nuggets,1,Isolation,52,0.069,51.9,0.81,46.8,75,42,17,43,0.395,0.419,0.058,0.058,0.0,0.115
2016-17,2754,Tony Allen,1610612763,MEM,Memphis Grizzlies,1,Isolation,40,0.053,35.2,0.68,24.7,71,27,12,32,0.375,0.375,0.075,0.075,0.025,0.15
2016-17,2772,Trevor Ariza,1610612745,HOU,Houston Rockets,1,Isolation,36,0.039,22.0,0.78,40.8,80,28,10,31,0.323,0.355,0.111,0.111,0.028,0.056
2016-17,101108,Chris Paul,1610612746,LAC,LA Clippers,1,Isolation,182,0.175,95.1,1.09,93.6,61,199,75,165,0.455,0.527,0.038,0.066,0.005,0.033
2016-17,101109,Raymond Felton,1610612746,LAC,LA Clippers,1,Isolation,69,0.11,79.8,0.58,14.9,80,40,18,67,0.269,0.284,0.014,0.014,0.0,0.014
2016-17,101112,Channing Frye,1610612739,CLE,Cleveland Cavaliers,1,Isolation,10,0.017,1.7,0.9,63.6,74,9,4,10,0.4,0.45,0.0,0.0,0.0,0.0
2016-17,101114,Deron Williams,1610612739,CLE,Cleveland Cavaliers,1,Isolation,27,0.138,90.2,0.89,61.6,24,24,9,22,0.409,0.409,0.185,0.185,0.074,0.074
2016-17,101114,Deron Williams,1610612742,DAL,Dallas Mavericks,1,Isolation,75,0.129,88.2,0.69,27.500000000000004,40,52,22,63,0.349,0.349,0.067,0.08,0.013,0.093
2016-17,101123,Gerald Green,1610612738,BOS,Boston Celtics,1,Isolation,15,0.055,37.6,0.53,11.2,47,8,3,14,0.214,0.286,0.0,0.0,0.0,0.067
2016-17,101135,David Lee,1610612759,SAS,San Antonio Spurs,1,Isolation,29,0.053,35.2,1.0,82.6,79,29,12,23,0.522,0.522,0.103,0.103,0.0,0.103
2016-17,101138,Brandon Bass,1610612746,LAC,LA Clippers,1,Isolation,13,0.051,33.4,0.62,19.4,52,8,4,12,0.333,0.333,0.0,0.0,0.0,0.077
2016-17,101141,Ersan Ilyasova,1610612755,PHI,Philadelphia 76ers,1,Isolation,15,0.019,3.1,0.6,17.299999999999997,53,9,4,13,0.308,0.346,0.067,0.0,0.0,0.067
2016-17,101145,Monta Ellis,1610612754,IND,Indiana Pacers,1,Isolation,39,0.052,34.8,0.82,48.8,74,32,13,30,0.433,0.467,0.077,0.077,0.0,0.154
2016-17,101150,Lou Williams,1610612745,HOU,Houston Rockets,1,Isolation,27,0.077,60.3,1.07,92.2,23,29,9,21,0.429,0.476,0.148,0.148,0.0,0.074
2016-17,101150,Lou Williams,1610612747,LAL,Los Angeles Lakers,1,Isolation,99,0.1,76.7,1.07,91.9,58,106,29,70,0.414,0.493,0.202,0.202,0.03,0.111
2016-17,101161,Amir Johnson,1610612738,BOS,Boston Celtics,1,Isolation,13,0.026,9.8,0.77,39.0,80,10,4,9,0.444,0.444,0.154,0.154,0.077,0.231
2016-17,101187,Alan Anderson,1610612746,LAC,LA Clippers,1,Isolation,18,0.191,96.5,0.83,50.2,30,15,6,15,0.4,0.467,0.056,0.056,0.0,0.111
2016-17,200746,LaMarcus Aldridge,1610612759,SAS,San Antonio Spurs,1,Isolation,43,0.034,18.1,0.56,13.6,72,24,9,35,0.257,0.257,0.07,0.07,0.0,0.116
2016-17,200751,Randy Foye,1610612751,BKN,Brooklyn Nets,1,Isolation,38,0.088,68.3,0.63,20.3,69,24,10,32,0.313,0.344,0.026,0.026,0.0,0.132
2016-17,200752,Rudy Gay,1610612758,SAC,Sacramento Kings,1,Isolation,68,0.12,85.4,0.69,26.5,30,47,18,57,0.316,0.333,0.059,0.088,0.044,0.118
2016-17,200755,JJ Redick,1610612746,LAC,LA Clippers,1,Isolation,10,0.009,0.0,0.0,0.0,78,0,0,7,0.0,0.0,0.0,0.0,0.0,0.3
2016-17,200757,Thabo Sefolosha,1610612737,ATL,Atlanta Hawks,1,Isolation,14,0.029,13.2,0.71,31.0,62,10,4,10,0.4,0.4,0.071,0.071,0.0,0.214
2016-17,200765,Rajon Rondo,1610612741,CHI,Chicago Bulls,1,Isolation,40,0.053,35.2,0.65,22.4,69,26,12,34,0.353,0.368,0.025,0.025,0.0,0.125
2016-17,200768,Kyle Lowry,1610612761,TOR,Toronto Raptors,1,Isolation,136,0.11,79.8,1.01,83.7,60,137,45,103,0.437,0.471,0.154,0.162,0.029,0.11
2016-17,200771,Sergio Rodriguez,1610612755,PHI,Philadelphia 76ers,1,Isolation,36,0.054,36.2,0.53,10.8,68,19,8,31,0.258,0.29,0.028,0.028,0.0,0.111
2016-17,200794,Paul Millsap,1610612737,ATL,Atlanta Hawks,1,Isolation,165,0.125,86.8,0.93,70.5,69,154,56,121,0.463,0.463,0.188,0.194,0.042,0.109
2016-17,200826,J.J. Barea,1610612742,DAL,Dallas Mavericks,1,Isolation,39,0.091,70.7,1.05,89.8,35,41,15,35,0.429,0.471,0.103,0.128,0.026,0.0
2016-17,201142,Kevin Durant,1610612744,GSW,Golden State Warriors,1,Isolation,152,0.115,82.6,1.05,89.2,62,159,55,124,0.444,0.472,0.178,0.178,0.059,0.066
2016-17,201143,Al Horford,1610612738,BOS,Boston Celtics,1,Isolation,39,0.04,23.3,1.13,95.6,68,44,17,35,0.486,0.5,0.179,0.205,0.154,0.051
2016-17,201144,Mike Conley,1610612763,MEM,Memphis Grizzlies,1,Isolation,130,0.1,76.7,1.0,82.6,69,130,47,107,0.439,0.514,0.108,0.108,0.031,0.1
2016-17,201145,Jeff Green,1610612753,ORL,Orlando Magic,1,Isolation,52,0.074,55.1,0.9,64.4,69,47,17,42,0.405,0.429,0.115,0.115,0.019,0.096
2016-17,201149,Joakim Noah,1610612752,NYK,New York Knicks,1,Isolation,10,0.034,18.1,0.6,17.299999999999997,47,6,3,7,0.429,0.429,0.4,0.4,0.2,0.1
2016-17,201155,Rodney Stuckey,1610612754,IND,Indiana Pacers,1,Isolation,46,0.133,89.5,0.98,77.3,39,45,13,34,0.382,0.426,0.239,0.239,0.043,0.043
2016-17,201156,Nick Young,1610612747,LAL,Los Angeles Lakers,1,Isolation,21,0.03,15.3,0.81,47.3,60,17,5,17,0.294,0.294,0.143,0.143,0.0,0.048
2016-17,201158,Marco Belinelli,1610612766,CHA,Charlotte Hornets,1,Isolation,12,0.016,1.0,0.42,4.4,74,5,2,11,0.182,0.227,0.0,0.0,0.0,0.083
2016-17,201163,Wilson Chandler,1610612743,DEN,Denver Nuggets,1,Isolation,133,0.118,84.3,0.88,59.0,71,117,48,114,0.421,0.43,0.113,0.135,0.068,0.075
2016-17,201166,Aaron Brooks,1610612754,IND,Indiana Pacers,1,Isolation,42,0.11,79.8,0.76,38.1,65,32,12,33,0.364,0.379,0.119,0.119,0.024,0.119
2016-17,201167,Arron Afflalo,1610612758,SAC,Sacramento Kings,1,Isolation,41,0.082,63.4,0.8,46.1,61,33,13,36,0.361,0.375,0.073,0.073,0.0,0.049
2016-17,201177,Josh McRoberts,1610612748,MIA,Miami Heat,1,Isolation,13,0.089,69.7,0.31,2.0,22,4,2,11,0.182,0.182,0.0,0.0,0.0,0.154
2016-17,201188,Marc Gasol,1610612763,MEM,Memphis Grizzlies,1,Isolation,106,0.072,54.0,0.85,53.2,74,90,33,83,0.398,0.404,0.113,0.123,0.019,0.113
2016-17,201228,C.J. Watson,1610612753,ORL,Orlando Magic,1,Isolation,20,0.062,47.0,0.95,73.9,62,19,7,16,0.438,0.469,0.15,0.15,0.05,0.1
2016-17,201563,Michael Beasley,1610612749,MIL,Milwaukee Bucks,1,Isolation,68,0.132,88.9,1.03,87.5,56,70,29,56,0.518,0.518,0.118,0.132,0.044,0.088
2016-17,201565,Derrick Rose,1610612752,NYK,New York Knicks,1,Isolation,144,0.117,84.0,0.88,59.3,64,127,53,122,0.434,0.434,0.097,0.104,0.028,0.076
2016-17,201566,Russell Westbrook,1610612760,OKC,Oklahoma City Thunder,1,Isolation,518,0.19,95.8,0.94,71.5,81,486,172,443,0.388,0.439,0.106,0.112,0.027,0.06
2016-17,201567,Kevin Love,1610612739,CLE,Cleveland Cavaliers,1,Isolation,62,0.055,37.6,0.84,50.8,61,52,21,50,0.42,0.43,0.081,0.081,0.0,0.113
2016-17,201568,Danilo Gallinari,1610612743,DEN,Denver Nuggets,1,Isolation,128,0.128,87.8,0.97,75.5,63,124,39,103,0.379,0.417,0.133,0.156,0.008,0.047
2016-17,201569,Eric Gordon,1610612745,HOU,Houston Rockets,1,Isolation,99,0.082,63.4,1.02,85.39999999999999,75,101,37,84,0.44,0.506,0.091,0.101,0.03,0.081
2016-17,201571,D.J. Augustin,1610612753,ORL,Orlando Magic,1,Isolation,31,0.046,30.0,0.74,35.4,78,23,7,22,0.318,0.318,0.161,0.161,0.065,0.194
2016-17,201572,Brook Lopez,1610612751,BKN,Brooklyn Nets,1,Isolation,90,0.06,42.9,0.89,61.6,75,80,30,71,0.423,0.43,0.167,0.178,0.067,0.1
2016-17,201578,Marreese Speights,1610612746,LAC,LA Clippers,1,Isolation,23,0.034,18.1,0.78,41.4,82,18,6,16,0.375,0.406,0.13,0.13,0.043,0.217
2016-17,201583,Ryan Anderson,1610612745,HOU,Houston Rockets,1,Isolation,23,0.026,9.8,1.39,99.3,72,32,9,15,0.6,0.667,0.261,0.304,0.0,0.043
2016-17,201584,Courtney Lee,1610612752,NYK,New York Knicks,1,Isolation,62,0.076,58.9,1.05,89.5,77,65,25,51,0.49,0.549,0.097,0.097,0.0,0.081
2016-17,201585,Kosta Koufos,1610612758,SAC,Sacramento Kings,1,Isolation,10,0.021,5.2,1.0,82.6,71,10,5,7,0.714,0.714,0.0,0.0,0.0,0.3
2016-17,201586,Serge Ibaka,1610612753,ORL,Orlando Magic,1,Isolation,24,0.03,15.3,0.71,29.9,56,17,7,21,0.333,0.333,0.083,0.083,0.0,0.042
2016-17,201586,Serge Ibaka,1610612761,TOR,Toronto Raptors,1,Isolation,18,0.054,36.2,1.0,82.6,23,18,7,13,0.538,0.538,0.111,0.111,0.0,0.167
2016-17,201587,Nicolas Batum,1610612766,CHA,Charlotte Hornets,1,Isolation,65,0.051,33.4,1.0,82.6,77,65,25,57,0.439,0.482,0.108,0.092,0.015,0.031
2016-17,201588,George Hill,1610612762,UTA,Utah Jazz,1,Isolation,60,0.078,61.3,0.87,56.3,49,52,19,53,0.358,0.406,0.1,0.1,0.017,0.033
2016-17,201609,Goran Dragic,1610612748,MIA,Miami Heat,1,Isolation,113,0.076,58.9,1.02,84.7,73,115,46,96,0.479,0.531,0.08,0.08,0.027,0.097
2016-17,201933,Blake Griffin,1610612746,LAC,LA Clippers,1,Isolation,139,0.107,78.7,0.91,66.10000000000001,61,127,52,119,0.437,0.45,0.094,0.101,0.029,0.072
2016-17,201935,James Harden,1610612745,HOU,Houston Rockets,1,Isolation,552,0.237,99.3,0.97,76.3,81,537,157,421,0.373,0.455,0.141,0.147,0.014,0.103
2016-17,201936,Tyreke Evans,1610612740,NOP,New Orleans Pelicans,1,Isolation,33,0.114,81.9,0.52,9.5,26,17,8,31,0.258,0.274,0.0,0.0,0.0,0.061
2016-17,201936,Tyreke Evans,1610612758,SAC,Sacramento Kings,1,Isolation,34,0.19,95.8,1.29,98.6,14,44,15,27,0.556,0.611,0.147,0.176,0.029,0.059
2016-17,201937,Ricky Rubio,1610612750,MIN,Minnesota Timberwolves,1,Isolation,28,0.029,13.2,0.64,21.7,75,18,4,19,0.211,0.211,0.179,0.25,0.036,0.107
2016-17,201939,Stephen Curry,1610612744,GSW,Golden State Warriors,1,Isolation,135,0.074,55.1,1.09,93.2,79,147,55,121,0.455,0.521,0.074,0.096,0.03,0.037
2016-17,201942,DeMar DeRozan,1610612761,TOR,Toronto Raptors,1,Isolation,343,0.171,94.8,1.02,86.4,74,351,128,273,0.469,0.478,0.149,0.157,0.017,0.061
2016-17,201943,Brandon Jennings,1610612752,NYK,New York Knicks,1,Isolation,46,0.077,60.3,1.02,86.1,58,47,18,43,0.419,0.488,0.065,0.087,0.043,0.022
2016-17,201943,Brandon Jennings,1610612764,WAS,Washington Wizards,1,Isolation,11,0.082,63.4,0.64,20.8,23,7,2,8,0.25,0.25,0.182,0.182,0.0,0.091
2016-17,201945,Gerald Henderson,1610612755,PHI,Philadelphia 76ers,1,Isolation,44,0.064,48.8,0.84,51.2,72,37,14,34,0.412,0.426,0.114,0.114,0.023,0.136
2016-17,201949,James Johnson,1610612748,MIA,Miami Heat,1,Isolation,122,0.118,84.3,0.98,76.9,76,119,44,93,0.473,0.5,0.148,0.156,0.041,0.123
2016-17,201950,Jrue Holiday,1610612740,NOP,New Orleans Pelicans,1,Isolation,87,0.075,57.5,1.05,88.8,67,91,38,73,0.521,0.568,0.057,0.057,0.011,0.115
2016-17,201951,Ty Lawson,1610612758,SAC,Sacramento Kings,1,Isolation,33,0.044,28.6,1.0,82.6,69,33,11,26,0.423,0.462,0.121,0.152,0.0,0.061
2016-17,201952,Jeff Teague,1610612754,IND,Indiana Pacers,1,Isolation,194,0.149,92.0,1.02,84.39999999999999,82,197,68,149,0.456,0.48,0.16,0.175,0.031,0.082
2016-17,201954,Darren Collison,1610612758,SAC,Sacramento Kings,1,Isolation,79,0.089,69.7,0.94,70.8,68,74,26,63,0.413,0.437,0.152,0.165,0.013,0.051
2016-17,201959,Taj Gibson,1610612741,CHI,Chicago Bulls,1,Isolation,28,0.043,27.2,0.79,41.8,55,22,11,23,0.478,0.478,0.0,0.0,0.0,0.179
2016-17,201959,Taj Gibson,1610612760,OKC,Oklahoma City Thunder,1,Isolation,10,0.045,28.9,0.8,44.8,23,8,4,9,0.444,0.444,0.0,0.0,0.0,0.1
2016-17,201960,DeMarre Carroll,1610612761,TOR,Toronto Raptors,1,Isolation,24,0.036,20.9,0.71,29.9,72,17,3,15,0.2,0.2,0.208,0.25,0.0,0.125
2016-17,201961,Wayne Ellington,1610612748,MIA,Miami Heat,1,Isolation,11,0.018,2.1,0.55,12.2,62,6,2,11,0.182,0.273,0.0,0.0,0.0,0.0
2016-17,201962,Toney Douglas,1610612763,MEM,Memphis Grizzlies,1,Isolation,11,0.073,54.4,0.18,0.7000000000000001,24,2,0,10,0.0,0.0,0.091,0.091,0.0,0.0
2016-17,201976,Patrick Beverley,1610612745,HOU,Houston Rockets,1,Isolation,53,0.077,60.3,0.7,28.5,67,37,13,38,0.342,0.368,0.113,0.113,0.0,0.17
2016-17,201977,Marcus Thornton,1610612764,WAS,Washington Wizards,1,Isolation,15,0.062,47.0,1.4,99.7,33,21,8,11,0.727,0.909,0.067,0.067,0.067,0.267
2016-17,201988,Patty Mills,1610612759,SAS,San Antonio Spurs,1,Isolation,15,0.02,3.8,0.47,7.1,80,7,2,10,0.2,0.25,0.067,0.067,0.0,0.267
2016-17,202066,Garrett Temple,1610612758,SAC,Sacramento Kings,1,Isolation,26,0.048,31.4,0.88,60.9,66,23,8,19,0.421,0.474,0.192,0.192,0.077,0.154
2016-17,202083,Wesley Matthews,1610612742,DAL,Dallas Mavericks,1,Isolation,116,0.113,81.5,0.78,40.3,73,90,35,97,0.361,0.402,0.095,0.095,0.017,0.086
2016-17,202322,John Wall,1610612764,WAS,Washington Wizards,1,Isolation,327,0.165,94.4,0.81,46.400000000000006,78,264,103,260,0.396,0.4,0.11,0.113,0.015,0.107
2016-17,202323,Evan Turner,1610612757,POR,Portland Trail Blazers,1,Isolation,85,0.122,86.4,0.93,69.19999999999999,65,79,32,67,0.478,0.478,0.106,0.118,0.035,0.129
2016-17,202326,DeMarcus Cousins,1610612740,NOP,New Orleans Pelicans,1,Isolation,69,0.164,94.1,0.88,60.3,17,61,26,52,0.5,0.519,0.072,0.072,0.029,0.203
2016-17,202326,DeMarcus Cousins,1610612758,SAC,Sacramento Kings,1,Isolation,236,0.152,92.3,0.84,51.5,55,199,75,181,0.414,0.439,0.136,0.14,0.051,0.144
2016-17,202328,Greg Monroe,1610612749,MIL,Milwaukee Bucks,1,Isolation,58,0.06,42.9,0.79,43.5,81,46,20,47,0.426,0.426,0.086,0.069,0.017,0.121
2016-17,202329,Al-Farouq Aminu,1610612757,POR,Portland Trail Blazers,1,Isolation,30,0.049,32.4,0.8,44.8,61,24,10,23,0.435,0.435,0.167,0.167,0.067,0.133
2016-17,202330,Gordon Hayward,1610612762,UTA,Utah Jazz,1,Isolation,108,0.074,55.1,0.82,49.5,73,89,35,92,0.38,0.397,0.102,0.102,0.046,0.093
2016-17,202331,Paul George,1610612754,IND,Indiana Pacers,1,Isolation,300,0.175,95.1,0.94,72.5,75,282,105,237,0.443,0.458,0.103,0.127,0.02,0.1
2016-17,202339,Eric Bledsoe,1610612756,PHX,Phoenix Suns,1,Isolation,136,0.094,72.8,0.85,52.5,66,115,36,111,0.324,0.396,0.132,0.14,0.037,0.074
2016-17,202340,Avery Bradley,1610612738,BOS,Boston Celtics,1,Isolation,46,0.051,33.4,0.63,20.0,55,29,11,40,0.275,0.338,0.022,0.022,0.0,0.109
2016-17,202344,Trevor Booker,1610612751,BKN,Brooklyn Nets,1,Isolation,52,0.068,50.9,1.02,85.1,71,53,24,46,0.522,0.554,0.019,0.019,0.0,0.096
2016-17,202348,Jordan Crawford,1610612740,NOP,New Orleans Pelicans,1,Isolation,21,0.084,66.9,0.95,74.2,19,20,7,19,0.368,0.395,0.095,0.143,0.048,0.0
2016-17,202355,Hassan Whiteside,1610612748,MIA,Miami Heat,1,Isolation,58,0.045,28.9,0.79,43.5,77,46,20,54,0.37,0.37,0.069,0.069,0.017,0.017
2016-17,202357,Nemanja Bjelica,1610612750,MIN,Minnesota Timberwolves,1,Isolation,29,0.066,49.8,0.72,32.9,65,21,9,21,0.429,0.452,0.069,0.069,0.034,0.241
2016-17,202362,Lance Stephenson,1610612740,NOP,New Orleans Pelicans,1,Isolation,10,0.143,90.9,1.1,94.2,6,11,5,9,0.556,0.556,0.1,0.1,0.1,0.1
2016-17,202362,Lance Stephenson,1610612754,IND,Indiana Pacers,1,Isolation,12,0.214,97.9,0.92,66.7,6,11,5,12,0.417,0.458,0.083,0.083,0.083,0.0
2016-17,202389,Timofey Mozgov,1610612747,LAL,Los Angeles Lakers,1,Isolation,10,0.023,8.0,0.9,63.6,55,9,4,10,0.4,0.4,0.1,0.1,0.1,0.0
2016-17,202391,Jeremy Lin,1610612751,BKN,Brooklyn Nets,1,Isolation,48,0.088,68.3,0.92,66.7,36,44,18,37,0.486,0.5,0.083,0.104,0.021,0.146
2016-17,202397,Ish Smith,1610612765,DET,Detroit Pistons,1,Isolation,52,0.057,39.7,0.88,60.9,81,46,20,45,0.444,0.456,0.077,0.077,0.0,0.058
2016-17,202498,Lance Thomas,1610612752,NYK,New York Knicks,1,Isolation,10,0.034,18.1,1.0,82.6,46,10,5,10,0.5,0.5,0.0,0.0,0.0,0.0
2016-17,202681,Kyrie Irving,1610612739,CLE,Cleveland Cavaliers,1,Isolation,367,0.214,97.9,1.12,94.9,72,412,149,317,0.47,0.532,0.106,0.117,0.027,0.046
2016-17,202683,Enes Freedom,1610612760,OKC,Oklahoma City Thunder,1,Isolation,37,0.038,21.6,0.81,47.8,72,30,13,28,0.464,0.464,0.081,0.081,0.054,0.216
2016-17,202685,Jonas Valanciunas,1610612761,TOR,Toronto Raptors,1,Isolation,26,0.029,13.2,1.04,88.5,80,27,10,20,0.5,0.5,0.115,0.154,0.0,0.077
2016-17,202688,Brandon Knight,1610612756,PHX,Phoenix Suns,1,Isolation,68,0.099,75.6,0.93,68.5,54,63,23,55,0.418,0.473,0.088,0.118,0.044,0.118
2016-17,202689,Kemba Walker,1610612766,CHA,Charlotte Hornets,1,Isolation,110,0.062,47.0,0.76,38.6,79,84,34,98,0.347,0.362,0.073,0.073,0.018,0.055
2016-17,202691,Klay Thompson,1610612744,GSW,Golden State Warriors,1,Isolation,67,0.042,25.8,1.1,94.6,78,74,29,55,0.527,0.545,0.09,0.119,0.0,0.06
2016-17,202692,Alec Burks,1610612762,UTA,Utah Jazz,1,Isolation,26,0.083,65.2,0.62,19.4,42,16,4,17,0.235,0.235,0.231,0.269,0.038,0.115
2016-17,202693,Markieff Morris,1610612764,WAS,Washington Wizards,1,Isolation,106,0.095,73.5,0.96,74.9,76,102,41,87,0.471,0.483,0.104,0.104,0.019,0.094
2016-17,202694,Marcus Morris Sr.,1610612765,DET,Detroit Pistons,1,Isolation,174,0.148,91.6,1.05,90.2,79,183,81,157,0.516,0.519,0.08,0.086,0.023,0.034
2016-17,202695,Kawhi Leonard,1610612759,SAS,San Antonio Spurs,1,Isolation,213,0.126,87.1,0.94,72.2,74,200,71,168,0.423,0.443,0.16,0.155,0.038,0.089
2016-17,202696,Nikola Vucevic,1610612753,ORL,Orlando Magic,1,Isolation,68,0.056,39.0,0.69,26.5,75,47,23,64,0.359,0.359,0.015,0.015,0.015,0.059
2016-17,202697,Iman Shumpert,1610612739,CLE,Cleveland Cavaliers,1,Isolation,65,0.107,78.7,0.97,75.9,76,63,25,53,0.472,0.481,0.092,0.123,0.015,0.077
2016-17,202699,Tobias Harris,1610612765,DET,Detroit Pistons,1,Isolation,167,0.133,89.5,0.9,64.7,82,151,67,148,0.453,0.453,0.09,0.09,0.036,0.06
2016-17,202703,Nikola Mirotic,1610612741,CHI,Chicago Bulls,1,Isolation,20,0.026,9.8,1.15,96.3,70,23,10,20,0.5,0.575,0.0,0.0,0.0,0.0
2016-17,202704,Reggie Jackson,1610612765,DET,Detroit Pistons,1,Isolation,75,0.088,68.3,1.03,87.1,52,77,30,65,0.462,0.508,0.067,0.08,0.013,0.067
2016-17,202709,Cory Joseph,1610612761,TOR,Toronto Raptors,1,Isolation,69,0.084,66.9,1.06,91.2,80,73,28,55,0.509,0.509,0.174,0.174,0.058,0.087
2016-17,202710,Jimmy Butler,1610612741,CHI,Chicago Bulls,1,Isolation,235,0.138,90.2,0.87,57.49999999999999,76,205,70,185,0.378,0.395,0.145,0.157,0.03,0.085
2016-17,202711,Bojan Bogdanovic,1610612751,BKN,Brooklyn Nets,1,Isolation,76,0.099,75.6,0.87,56.6,55,66,20,57,0.351,0.386,0.184,0.184,0.053,0.118
2016-17,202711,Bojan Bogdanovic,1610612764,WAS,Washington Wizards,1,Isolation,18,0.059,41.5,1.17,96.9,26,21,5,12,0.417,0.542,0.111,0.222,0.0,0.111
2016-17,202714,Shelvin Mack,1610612762,UTA,Utah Jazz,1,Isolation,30,0.06,42.9,0.6,17.299999999999997,55,18,8,23,0.348,0.37,0.033,0.033,0.0,0.2
2016-17,202718,Chandler Parsons,1610612763,MEM,Memphis Grizzlies,1,Isolation,16,0.06,42.9,0.5,7.9,34,8,2,11,0.182,0.182,0.188,0.188,0.063,0.188
