SEASON,PLAYER_ID,PLAYER_NAME,TEAM_ID,TEAM_ABB,TEAM_NAME,INDEX,PLAY_TYPE,POSS,FREQ,FREQ_PCTL,PPP,PPP_PCTL,GP,PTS,FGM,FGA,FG_PCT,EFG_PCT,SF_FREQ,FTA_FREQ,AND1_FREQ,TOV_FREQ
2019-20,203085,Austin Rivers,1610612745,HOU,Houston Rockets,2,Transition,108,0.181,64.9,1.14,56.3,68,123,43,90,0.478,0.561,0.12,0.157,0.028,0.037
2019-20,203086,Meyers Leonard,1610612748,MIA,Miami Heat,2,Transition,29,0.102,15.6,1.28,82.1,51,37,14,24,0.583,0.75,0.069,0.069,0.034,0.138
2019-20,203087,Jeremy Lamb,1610612754,IND,Indiana Pacers,2,Transition,78,0.135,33.9,1.1,47.1,46,86,31,59,0.525,0.61,0.103,0.103,0.013,0.154
2019-20,203089,John Henson,1610612739,CLE,Cleveland Cavaliers,2,Transition,10,0.064,4.0,1.5,97.3,29,15,6,8,0.75,0.875,0.1,0.1,0.0,0.1
2019-20,203090,Maurice Harkless,1610612746,LAC,LA Clippers,2,Transition,47,0.167,55.9,1.04,33.800000000000004,50,49,20,28,0.714,0.732,0.191,0.191,0.064,0.277
2019-20,203090,Maurice Harkless,1610612752,NYK,New York Knicks,2,Transition,15,0.179,63.7,1.07,38.6,12,16,6,11,0.545,0.545,0.333,0.333,0.133,0.067
2019-20,203095,Evan Fournier,1610612753,ORL,Orlando Magic,2,Transition,151,0.132,31.8,1.19,66.3,66,179,64,120,0.533,0.65,0.106,0.113,0.026,0.119
2019-20,203107,Tomas Satoransky,1610612741,CHI,Chicago Bulls,2,Transition,118,0.161,52.4,1.14,54.6,65,134,54,89,0.607,0.669,0.11,0.119,0.068,0.195
2019-20,203109,Jae Crowder,1610612748,MIA,Miami Heat,2,Transition,37,0.195,74.9,1.41,93.2,20,52,19,33,0.576,0.712,0.081,0.081,0.027,0.054
2019-20,203109,Jae Crowder,1610612763,MEM,Memphis Grizzlies,2,Transition,123,0.25,92.9,0.93,17.0,45,115,40,94,0.426,0.5,0.089,0.106,0.016,0.146
2019-20,203110,Draymond Green,1610612744,GSW,Golden State Warriors,2,Transition,67,0.149,42.7,0.88,10.9,43,59,23,37,0.622,0.635,0.09,0.119,0.03,0.358
2019-20,203114,Khris Middleton,1610612749,MIL,Milwaukee Bucks,2,Transition,210,0.179,63.7,1.18,64.7,62,248,88,165,0.533,0.645,0.081,0.095,0.014,0.133
2019-20,203115,Will Barton,1610612743,DEN,Denver Nuggets,2,Transition,193,0.218,83.2,0.98,23.1,58,190,74,164,0.451,0.506,0.073,0.078,0.016,0.088
2019-20,203118,Mike Scott,1610612755,PHI,Philadelphia 76ers,2,Transition,57,0.145,38.6,1.12,51.5,68,64,21,53,0.396,0.566,0.035,0.035,0.0,0.035
2019-20,203145,Kent Bazemore,1610612757,POR,Portland Trail Blazers,2,Transition,88,0.211,79.9,1.01,27.800000000000004,44,89,32,70,0.457,0.536,0.08,0.091,0.034,0.148
2019-20,203145,Kent Bazemore,1610612758,SAC,Sacramento Kings,2,Transition,59,0.218,83.2,1.14,54.6,25,67,23,42,0.548,0.607,0.136,0.153,0.034,0.169
2019-20,203200,Justin Holiday,1610612754,IND,Indiana Pacers,2,Transition,125,0.225,85.8,1.24,77.0,73,155,56,108,0.519,0.639,0.08,0.104,0.016,0.048
2019-20,203210,JaMychal Green,1610612746,LAC,LA Clippers,2,Transition,51,0.118,23.9,1.08,40.7,63,55,23,47,0.489,0.585,0.02,0.02,0.02,0.078
2019-20,203382,Aron Baynes,1610612756,PHX,Phoenix Suns,2,Transition,24,0.051,0.9,1.21,71.0,42,29,11,22,0.5,0.545,0.125,0.125,0.042,0.0
2019-20,203457,Nerlens Noel,1610612760,OKC,Oklahoma City Thunder,2,Transition,25,0.065,4.5,1.32,86.2,61,33,14,20,0.7,0.7,0.12,0.16,0.04,0.08
2019-20,203458,Alex Len,1610612737,ATL,Atlanta Hawks,2,Transition,20,0.059,2.1,1.35,87.8,40,27,10,15,0.667,0.7,0.2,0.2,0.05,0.1
2019-20,203459,Allen Crabbe,1610612737,ATL,Atlanta Hawks,2,Transition,19,0.12,24.6,0.89,11.8,28,17,6,17,0.353,0.441,0.053,0.053,0.0,0.053
2019-20,203463,Ben McLemore,1610612745,HOU,Houston Rockets,2,Transition,136,0.218,83.2,1.21,71.7,71,165,59,114,0.518,0.671,0.059,0.066,0.0,0.096
2019-20,203468,CJ McCollum,1610612757,POR,Portland Trail Blazers,2,Transition,226,0.145,38.6,1.1,45.7,70,248,96,192,0.5,0.586,0.08,0.08,0.022,0.093
2019-20,203469,Cody Zeller,1610612766,CHA,Charlotte Hornets,2,Transition,64,0.101,14.9,1.2,69.89999999999999,58,77,30,47,0.638,0.66,0.188,0.203,0.031,0.094
2019-20,203471,Dennis Schroder,1610612760,OKC,Oklahoma City Thunder,2,Transition,177,0.144,37.9,1.06,36.7,65,187,69,132,0.523,0.629,0.051,0.068,0.011,0.192
2019-20,203473,Dewayne Dedmon,1610612737,ATL,Atlanta Hawks,2,Transition,11,0.113,22.0,1.55,98.0,10,17,5,8,0.625,0.75,0.273,0.273,0.091,0.091
2019-20,203473,Dewayne Dedmon,1610612758,SAC,Sacramento Kings,2,Transition,16,0.07,5.5,0.94,17.2,34,15,7,15,0.467,0.5,0.0,0.0,0.0,0.063
2019-20,203476,Gorgui Dieng,1610612750,MIN,Minnesota Timberwolves,2,Transition,36,0.103,15.9,1.08,42.0,46,39,14,32,0.438,0.563,0.056,0.056,0.0,0.056
2019-20,203476,Gorgui Dieng,1610612763,MEM,Memphis Grizzlies,2,Transition,13,0.107,18.2,1.15,59.6,17,15,6,12,0.5,0.583,0.077,0.077,0.0,0.0
2019-20,203482,Kelly Olynyk,1610612748,MIA,Miami Heat,2,Transition,66,0.128,29.9,1.2,68.10000000000001,67,79,28,55,0.509,0.7,0.03,0.03,0.015,0.152
2019-20,203484,Kentavious Caldwell-Pope,1610612747,LAL,Los Angeles Lakers,2,Transition,162,0.265,95.7,1.19,66.0,69,192,70,135,0.519,0.607,0.111,0.111,0.019,0.062
2019-20,203486,Mason Plumlee,1610612743,DEN,Denver Nuggets,2,Transition,44,0.099,14.7,0.91,13.3,61,40,18,27,0.667,0.667,0.114,0.136,0.023,0.273
2019-20,203487,Michael Carter-Williams,1610612753,ORL,Orlando Magic,2,Transition,65,0.184,66.4,1.4,93.0,45,91,31,47,0.66,0.67,0.262,0.292,0.092,0.077
2019-20,203488,Mike Muscala,1610612760,OKC,Oklahoma City Thunder,2,Transition,17,0.078,8.8,1.24,76.2,47,21,6,14,0.429,0.607,0.118,0.118,0.0,0.059
2019-20,203490,Otto Porter Jr.,1610612741,CHI,Chicago Bulls,2,Transition,24,0.15,44.1,1.08,42.0,14,26,8,18,0.444,0.556,0.167,0.208,0.0,0.042
2019-20,203493,Reggie Bullock Jr.,1610612752,NYK,New York Knicks,2,Transition,57,0.228,87.2,0.84,8.799999999999999,29,48,19,53,0.358,0.443,0.018,0.018,0.018,0.07
2019-20,203496,Robert Covington,1610612745,HOU,Houston Rockets,2,Transition,51,0.19,71.1,1.14,55.900000000000006,22,58,19,42,0.452,0.583,0.098,0.098,0.02,0.098
2019-20,203496,Robert Covington,1610612750,MIN,Minnesota Timberwolves,2,Transition,129,0.212,80.3,1.17,62.9,48,151,56,102,0.549,0.647,0.101,0.101,0.031,0.14
2019-20,203497,Rudy Gobert,1610612762,UTA,Utah Jazz,2,Transition,66,0.075,7.1,1.32,85.7,68,87,33,40,0.825,0.825,0.273,0.288,0.061,0.167
2019-20,203500,Steven Adams,1610612760,OKC,Oklahoma City Thunder,2,Transition,41,0.061,2.8,1.17,63.3,63,48,21,33,0.636,0.636,0.195,0.22,0.098,0.073
2019-20,203501,Tim Hardaway Jr.,1610612742,DAL,Dallas Mavericks,2,Transition,164,0.159,50.5,1.07,39.1,71,175,61,130,0.469,0.558,0.122,0.14,0.018,0.085
2019-20,203503,Tony Snell,1610612765,DET,Detroit Pistons,2,Transition,69,0.163,54.0,1.32,86.0,59,91,33,65,0.508,0.7,0.0,0.0,0.0,0.058
2019-20,203504,Trey Burke,1610612742,DAL,Dallas Mavericks,2,Transition,15,0.158,49.5,1.33,87.5,8,20,6,12,0.5,0.667,0.133,0.133,0.0,0.067
2019-20,203504,Trey Burke,1610612755,PHI,Philadelphia 76ers,2,Transition,15,0.104,16.6,0.53,1.1,25,8,3,11,0.273,0.318,0.067,0.133,0.067,0.2
2019-20,203506,Victor Oladipo,1610612754,IND,Indiana Pacers,2,Transition,56,0.175,61.1,1.09,43.7,19,61,20,46,0.435,0.543,0.125,0.125,0.018,0.071
2019-20,203507,Giannis Antetokounmpo,1610612749,MIL,Milwaukee Bucks,2,Transition,463,0.267,96.0,1.14,55.2,63,526,190,312,0.609,0.63,0.257,0.276,0.08,0.13
2019-20,203516,James Ennis III,1610612753,ORL,Orlando Magic,2,Transition,43,0.244,91.5,0.98,21.7,20,42,16,34,0.471,0.5,0.163,0.14,0.047,0.093
2019-20,203516,James Ennis III,1610612755,PHI,Philadelphia 76ers,2,Transition,74,0.26,95.0,1.15,58.4,49,85,32,59,0.542,0.644,0.068,0.095,0.027,0.135
2019-20,203521,Matthew Dellavedova,1610612739,CLE,Cleveland Cavaliers,2,Transition,31,0.124,27.5,0.45,0.7000000000000001,57,14,2,18,0.111,0.167,0.065,0.129,0.0,0.29
2019-20,203524,Solomon Hill,1610612748,MIA,Miami Heat,2,Transition,11,0.175,61.1,0.36,0.5,11,4,1,8,0.125,0.125,0.182,0.182,0.091,0.182
2019-20,203524,Solomon Hill,1610612763,MEM,Memphis Grizzlies,2,Transition,55,0.189,70.6,1.09,44.6,48,60,20,41,0.488,0.659,0.055,0.073,0.0,0.182
2019-20,203526,Raul Neto,1610612755,PHI,Philadelphia 76ers,2,Transition,44,0.151,44.8,1.09,44.6,54,48,16,27,0.593,0.722,0.091,0.114,0.0,0.273
2019-20,203552,Seth Curry,1610612742,DAL,Dallas Mavericks,2,Transition,109,0.163,54.0,1.26,79.4,64,137,50,94,0.532,0.686,0.046,0.055,0.028,0.11
2019-20,203584,Troy Daniels,1610612747,LAL,Los Angeles Lakers,2,Transition,31,0.183,65.6,0.77,6.6000000000000005,41,24,8,28,0.286,0.411,0.032,0.032,0.0,0.065
2019-20,203585,Rodney McGruder,1610612746,LAC,LA Clippers,2,Transition,32,0.146,40.3,0.84,9.0,56,27,10,24,0.417,0.479,0.094,0.125,0.031,0.156
2019-20,203894,Shabazz Napier,1610612750,MIN,Minnesota Timberwolves,2,Transition,60,0.152,45.5,1.07,38.6,36,64,21,40,0.525,0.6,0.133,0.15,0.033,0.217
2019-20,203894,Shabazz Napier,1610612764,WAS,Washington Wizards,2,Transition,58,0.228,87.2,1.21,70.5,20,70,24,42,0.571,0.69,0.103,0.121,0.017,0.172
2019-20,203895,Jordan McRae,1610612764,WAS,Washington Wizards,2,Transition,73,0.186,67.8,0.99,24.0,29,72,25,57,0.439,0.474,0.137,0.164,0.027,0.082
2019-20,203897,Zach LaVine,1610612741,CHI,Chicago Bulls,2,Transition,230,0.149,42.7,1.18,65.2,60,272,108,175,0.617,0.677,0.126,0.13,0.03,0.135
2019-20,203901,Elfrid Payton,1610612752,NYK,New York Knicks,2,Transition,87,0.152,45.5,0.84,8.6,45,73,32,58,0.552,0.56,0.092,0.092,0.046,0.287
2019-20,203903,Jordan Clarkson,1610612739,CLE,Cleveland Cavaliers,2,Transition,49,0.124,27.5,1.12,50.9,29,55,20,39,0.513,0.615,0.082,0.082,0.0,0.122
2019-20,203903,Jordan Clarkson,1610612762,UTA,Utah Jazz,2,Transition,91,0.145,38.6,1.16,61.1,42,106,39,78,0.5,0.628,0.066,0.077,0.022,0.088
2019-20,203914,Gary Harris,1610612743,DEN,Denver Nuggets,2,Transition,120,0.194,73.9,1.15,59.0,56,138,55,103,0.534,0.617,0.05,0.058,0.017,0.1
2019-20,203915,Spencer Dinwiddie,1610612751,BKN,Brooklyn Nets,2,Transition,192,0.139,35.5,1.05,35.7,64,202,67,147,0.456,0.527,0.167,0.167,0.036,0.104
2019-20,203918,Rodney Hood,1610612757,POR,Portland Trail Blazers,2,Transition,29,0.144,37.9,1.21,70.5,21,35,14,25,0.56,0.68,0.034,0.034,0.034,0.138
2019-20,203920,Khem Birch,1610612753,ORL,Orlando Magic,2,Transition,15,0.067,5.0,1.13,54.3,48,17,6,8,0.75,0.75,0.267,0.267,0.067,0.267
2019-20,203922,Glenn Robinson III,1610612744,GSW,Golden State Warriors,2,Transition,135,0.231,88.2,1.25,79.0,48,169,68,118,0.576,0.661,0.044,0.059,0.007,0.074
2019-20,203922,Glenn Robinson III,1610612755,PHI,Philadelphia 76ers,2,Transition,25,0.263,95.5,1.36,89.3,14,34,14,19,0.737,0.763,0.12,0.12,0.04,0.16
2019-20,203924,Jerami Grant,1610612743,DEN,Denver Nuggets,2,Transition,86,0.11,20.6,1.19,66.7,71,102,37,62,0.597,0.677,0.151,0.174,0.035,0.14
2019-20,203925,Joe Harris,1610612751,BKN,Brooklyn Nets,2,Transition,119,0.129,30.8,1.29,84.2,69,154,61,103,0.592,0.728,0.034,0.042,0.017,0.101
2019-20,203926,Doug McDermott,1610612754,IND,Indiana Pacers,2,Transition,76,0.126,28.4,1.42,93.9,69,108,40,72,0.556,0.715,0.053,0.053,0.026,0.026
2019-20,203932,Aaron Gordon,1610612753,ORL,Orlando Magic,2,Transition,160,0.166,55.7,1.12,52.2,62,180,69,120,0.575,0.642,0.144,0.156,0.038,0.131
2019-20,203933,T.J. Warren,1610612754,IND,Indiana Pacers,2,Transition,233,0.201,76.5,1.32,85.5,67,307,125,198,0.631,0.674,0.116,0.116,0.043,0.077
2019-20,203935,Marcus Smart,1610612738,BOS,Boston Celtics,2,Transition,145,0.17,57.8,0.96,20.1,60,139,47,114,0.412,0.513,0.076,0.09,0.021,0.145
2019-20,203937,Kyle Anderson,1610612763,MEM,Memphis Grizzlies,2,Transition,91,0.212,80.3,0.96,19.5,67,87,40,69,0.58,0.594,0.066,0.066,0.0,0.176
2019-20,203939,Dwight Powell,1610612742,DAL,Dallas Mavericks,2,Transition,20,0.063,3.3,1.45,95.2,40,29,12,15,0.8,0.8,0.2,0.2,0.05,0.1
2019-20,203944,Julius Randle,1610612752,NYK,New York Knicks,2,Transition,149,0.11,20.6,0.99,24.9,64,148,55,102,0.539,0.559,0.148,0.188,0.034,0.161
2019-20,203952,Andrew Wiggins,1610612744,GSW,Golden State Warriors,2,Transition,35,0.149,42.7,1.26,79.60000000000001,12,44,15,27,0.556,0.63,0.229,0.229,0.086,0.086
2019-20,203952,Andrew Wiggins,1610612750,MIN,Minnesota Timberwolves,2,Transition,92,0.093,11.6,1.11,49.3,42,102,37,71,0.521,0.592,0.163,0.163,0.065,0.13
2019-20,203953,Jabari Parker,1610612737,ATL,Atlanta Hawks,2,Transition,87,0.18,64.2,1.18,65.60000000000001,32,103,43,64,0.672,0.688,0.115,0.126,0.023,0.161
2019-20,203954,Joel Embiid,1610612755,PHI,Philadelphia 76ers,2,Transition,81,0.071,5.9,0.88,10.4,51,71,25,68,0.368,0.478,0.049,0.049,0.0,0.111
2019-20,203957,Dante Exum,1610612739,CLE,Cleveland Cavaliers,2,Transition,28,0.207,77.5,1.0,25.8,24,28,9,21,0.429,0.476,0.214,0.25,0.036,0.036
2019-20,203960,JaKarr Sampson,1610612754,IND,Indiana Pacers,2,Transition,26,0.183,65.6,1.23,74.8,34,32,12,19,0.632,0.632,0.192,0.231,0.0,0.038
2019-20,203967,Dario Saric,1610612756,PHX,Phoenix Suns,2,Transition,78,0.114,22.3,1.09,43.9,66,85,32,64,0.5,0.594,0.103,0.103,0.038,0.115
2019-20,203991,Clint Capela,1610612745,HOU,Houston Rockets,2,Transition,81,0.164,54.7,1.32,86.4,39,107,49,67,0.731,0.731,0.136,0.148,0.049,0.086
2019-20,203992,Bogdan Bogdanovic,1610612758,SAC,Sacramento Kings,2,Transition,127,0.14,36.0,1.18,64.9,61,150,52,107,0.486,0.64,0.071,0.079,0.016,0.094
2019-20,203999,Nikola Jokic,1610612743,DEN,Denver Nuggets,2,Transition,66,0.046,0.5,0.79,7.000000000000001,73,52,20,41,0.488,0.561,0.045,0.045,0.015,0.348
2019-20,204001,Kristaps Porzingis,1610612742,DAL,Dallas Mavericks,2,Transition,107,0.094,12.3,1.21,70.1,57,129,40,91,0.44,0.593,0.112,0.112,0.0,0.037
2019-20,204020,Tyler Johnson,1610612751,BKN,Brooklyn Nets,2,Transition,14,0.151,44.8,1.36,88.9,8,19,5,9,0.556,0.722,0.214,0.214,0.0,0.143
2019-20,204020,Tyler Johnson,1610612756,PHX,Phoenix Suns,2,Transition,38,0.18,64.2,0.71,4.1000000000000005,31,27,10,32,0.313,0.375,0.053,0.053,0.0,0.105
2019-20,204025,Tim Frazier,1610612765,DET,Detroit Pistons,2,Transition,24,0.169,57.6,1.08,42.0,27,26,10,17,0.588,0.676,0.083,0.083,0.0,0.208
2019-20,204038,Langston Galloway,1610612765,DET,Detroit Pistons,2,Transition,105,0.174,60.4,1.35,88.0,66,142,54,96,0.563,0.703,0.057,0.067,0.048,0.067
2019-20,204060,Joe Ingles,1610612762,UTA,Utah Jazz,2,Transition,91,0.123,26.8,1.29,83.39999999999999,72,117,41,75,0.547,0.747,0.011,0.033,0.0,0.143
2019-20,204456,T.J. McConnell,1610612754,IND,Indiana Pacers,2,Transition,102,0.193,73.7,1.0,25.8,71,102,43,74,0.581,0.595,0.059,0.088,0.029,0.216
2019-20,1626143,Jahlil Okafor,1610612740,NOP,New Orleans Pelicans,2,Transition,19,0.084,9.2,1.26,80.80000000000001,30,24,10,15,0.667,0.667,0.105,0.105,0.0,0.105
2019-20,1626144,Emmanuel Mudiay,1610612762,UTA,Utah Jazz,2,Transition,82,0.185,66.6,0.93,16.5,54,76,31,62,0.5,0.516,0.073,0.085,0.024,0.183
2019-20,1626145,Tyus Jones,1610612763,MEM,Memphis Grizzlies,2,Transition,107,0.21,78.7,1.1,47.3,65,118,48,87,0.552,0.632,0.037,0.056,0.0,0.131
2019-20,1626149,Montrezl Harrell,1610612746,LAC,LA Clippers,2,Transition,160,0.151,44.8,1.07,39.8,63,171,67,120,0.558,0.558,0.213,0.219,0.063,0.094
2019-20,1626153,Delon Wright,1610612742,DAL,Dallas Mavericks,2,Transition,117,0.22,84.6,1.14,55.400000000000006,73,133,50,92,0.543,0.592,0.12,0.137,0.043,0.12
2019-20,1626156,D'Angelo Russell,1610612744,GSW,Golden State Warriors,2,Transition,102,0.127,29.4,1.05,35.099999999999994,33,107,38,80,0.475,0.625,0.049,0.059,0.0,0.157
2019-20,1626156,D'Angelo Russell,1610612750,MIN,Minnesota Timberwolves,2,Transition,30,0.107,18.2,1.17,61.8,12,35,11,21,0.524,0.714,0.067,0.1,0.033,0.233
2019-20,1626157,Karl-Anthony Towns,1610612750,MIN,Minnesota Timberwolves,2,Transition,74,0.09,10.9,1.07,39.4,35,79,29,62,0.468,0.573,0.081,0.081,0.041,0.122
2019-20,1626158,Richaun Holmes,1610612758,SAC,Sacramento Kings,2,Transition,29,0.064,4.0,1.72,99.5,44,50,19,23,0.826,0.826,0.276,0.276,0.069,0.0
2019-20,1626159,Justise Winslow,1610612748,MIA,Miami Heat,2,Transition,22,0.133,32.7,0.95,18.8,11,21,8,17,0.471,0.471,0.136,0.136,0.0,0.091
2019-20,1626161,Willie Cauley-Stein,1610612744,GSW,Golden State Warriors,2,Transition,27,0.085,9.7,1.67,99.3,41,45,20,22,0.909,0.909,0.148,0.148,0.037,0.074
2019-20,1626162,Kelly Oubre Jr.,1610612756,PHX,Phoenix Suns,2,Transition,229,0.225,85.8,1.23,75.3,56,282,103,178,0.579,0.638,0.162,0.175,0.052,0.1
2019-20,1626163,Frank Kaminsky,1610612756,PHX,Phoenix Suns,2,Transition,21,0.055,1.7,0.9,12.5,39,19,8,21,0.381,0.429,0.048,0.048,0.048,0.0
2019-20,1626164,Devin Booker,1610612756,PHX,Phoenix Suns,2,Transition,334,0.19,71.1,1.19,66.5,71,396,141,254,0.555,0.622,0.123,0.138,0.018,0.12
2019-20,1626166,Cameron Payne,1610612756,PHX,Phoenix Suns,2,Transition,21,0.256,94.3,1.24,76.5,8,26,10,17,0.588,0.765,0.0,0.0,0.0,0.19
2019-20,1626167,Myles Turner,1610612754,IND,Indiana Pacers,2,Transition,46,0.062,3.1,0.85,9.3,62,39,13,33,0.394,0.485,0.13,0.13,0.0,0.152
2019-20,1626168,Trey Lyles,1610612759,SAS,San Antonio Spurs,2,Transition,48,0.12,24.6,1.31,85.3,63,63,24,43,0.558,0.651,0.104,0.104,0.042,0.042
2019-20,1626171,Bobby Portis,1610612752,NYK,New York Knicks,2,Transition,66,0.094,12.3,1.29,83.7,66,85,35,55,0.636,0.7,0.106,0.121,0.045,0.091
2019-20,1626174,Christian Wood,1610612765,DET,Detroit Pistons,2,Transition,116,0.167,55.9,1.11,49.8,62,129,49,83,0.59,0.608,0.181,0.207,0.034,0.112
2019-20,1626178,Rondae Hollis-Jefferson,1610612761,TOR,Toronto Raptors,2,Transition,79,0.175,61.1,0.99,24.2,60,78,30,57,0.526,0.535,0.152,0.152,0.025,0.152
2019-20,1626179,Terry Rozier,1610612766,CHA,Charlotte Hornets,2,Transition,223,0.194,73.9,1.1,47.5,63,246,86,171,0.503,0.599,0.103,0.117,0.031,0.148
2019-20,1626181,Norman Powell,1610612761,TOR,Toronto Raptors,2,Transition,216,0.293,97.4,1.22,72.89999999999999,52,263,90,157,0.573,0.659,0.162,0.176,0.032,0.13
2019-20,1626188,Quinn Cook,1610612747,LAL,Los Angeles Lakers,2,Transition,47,0.187,68.7,0.91,14.000000000000002,44,43,18,40,0.45,0.5,0.043,0.043,0.0,0.106
2019-20,1626192,Pat Connaughton,1610612749,MIL,Milwaukee Bucks,2,Transition,56,0.153,46.2,0.91,13.6,67,51,21,47,0.447,0.5,0.089,0.089,0.071,0.143
2019-20,1626196,Josh Richardson,1610612755,PHI,Philadelphia 76ers,2,Transition,98,0.12,24.6,0.98,22.2,55,96,34,71,0.479,0.57,0.092,0.102,0.01,0.184
2019-20,1626203,Treveon Graham,1610612750,MIN,Minnesota Timberwolves,2,Transition,33,0.156,48.6,1.03,31.4,33,34,13,30,0.433,0.483,0.091,0.091,0.0,0.0
2019-20,1626204,Larry Nance Jr.,1610612739,CLE,Cleveland Cavaliers,2,Transition,56,0.105,17.5,1.23,75.6,56,69,31,43,0.721,0.779,0.036,0.036,0.0,0.196
2019-20,1626209,Mario Hezonja,1610612757,POR,Portland Trail Blazers,2,Transition,74,0.258,94.8,1.28,82.8,53,95,33,54,0.611,0.676,0.216,0.216,0.068,0.122
2019-20,1626220,Royce O'Neale,1610612762,UTA,Utah Jazz,2,Transition,105,0.232,89.1,1.03,30.6,71,108,40,87,0.46,0.546,0.076,0.095,0.029,0.105
2019-20,1627732,Ben Simmons,1610612755,PHI,Philadelphia 76ers,2,Transition,293,0.297,97.9,0.97,21.3,57,284,113,184,0.614,0.614,0.157,0.184,0.024,0.212
2019-20,1627734,Domantas Sabonis,1610612754,IND,Indiana Pacers,2,Transition,73,0.063,3.3,1.05,36.0,62,77,26,43,0.605,0.628,0.178,0.205,0.027,0.233
2019-20,1627736,Malik Beasley,1610612743,DEN,Denver Nuggets,2,Transition,67,0.19,71.1,1.25,79.2,41,84,32,57,0.561,0.693,0.075,0.075,0.03,0.104
2019-20,1627736,Malik Beasley,1610612750,MIN,Minnesota Timberwolves,2,Transition,56,0.21,78.7,1.32,86.7,14,74,26,46,0.565,0.674,0.143,0.161,0.054,0.071
2019-20,1627737,Marquese Chriss,1610612744,GSW,Golden State Warriors,2,Transition,65,0.121,26.3,1.46,95.7,59,95,40,52,0.769,0.788,0.138,0.138,0.015,0.077
2019-20,1627739,Kris Dunn,1610612741,CHI,Chicago Bulls,2,Transition,91,0.21,78.7,1.05,36.2,51,96,43,73,0.589,0.596,0.044,0.077,0.022,0.143
2019-20,1627741,Buddy Hield,1610612758,SAC,Sacramento Kings,2,Transition,259,0.188,69.7,0.98,23.3,72,255,97,216,0.449,0.56,0.035,0.035,0.008,0.139
2019-20,1627742,Brandon Ingram,1610612740,NOP,New Orleans Pelicans,2,Transition,264,0.185,66.6,1.14,56.6,62,301,99,193,0.513,0.578,0.167,0.193,0.053,0.129
2019-20,1627745,Damian Jones,1610612737,ATL,Atlanta Hawks,2,Transition,15,0.06,2.4,1.6,99.1,55,24,8,9,0.889,0.889,0.4,0.4,0.067,0.067
2019-20,1627746,Skal Labissiere,1610612757,POR,Portland Trail Blazers,2,Transition,10,0.052,1.4,1.0,25.8,33,10,4,8,0.5,0.563,0.1,0.1,0.0,0.1
2019-20,1627747,Caris LeVert,1610612751,BKN,Brooklyn Nets,2,Transition,124,0.133,32.7,1.14,55.7,45,141,56,94,0.596,0.691,0.105,0.121,0.048,0.161
2019-20,1627749,Dejounte Murray,1610612759,SAS,San Antonio Spurs,2,Transition,171,0.211,79.9,1.12,51.5,66,192,75,122,0.615,0.652,0.123,0.117,0.023,0.187
2019-20,1627750,Jamal Murray,1610612743,DEN,Denver Nuggets,2,Transition,121,0.11,20.6,1.11,49.1,59,134,50,94,0.532,0.612,0.074,0.091,0.0,0.132
2019-20,1627751,Jakob Poeltl,1610612759,SAS,San Antonio Spurs,2,Transition,34,0.095,13.0,1.12,50.3,66,38,16,24,0.667,0.667,0.147,0.176,0.059,0.176
2019-20,1627752,Taurean Prince,1610612751,BKN,Brooklyn Nets,2,Transition,168,0.186,67.8,0.98,22.6,64,165,60,129,0.465,0.554,0.071,0.083,0.012,0.161
2019-20,1627756,Denzel Valentine,1610612741,CHI,Chicago Bulls,2,Transition,37,0.139,35.5,0.54,1.4,36,20,8,31,0.258,0.29,0.027,0.027,0.0,0.135
2019-20,1627759,Jaylen Brown,1610612738,BOS,Boston Celtics,2,Transition,251,0.224,85.3,1.18,65.4,57,297,110,180,0.611,0.672,0.163,0.171,0.036,0.147
2019-20,1627761,DeAndre' Bembry,1610612737,ATL,Atlanta Hawks,2,Transition,67,0.215,81.3,0.99,23.5,43,66,29,46,0.63,0.63,0.119,0.119,0.015,0.209
2019-20,1627763,Malcolm Brogdon,1610612754,IND,Indiana Pacers,2,Transition,108,0.114,22.3,0.92,14.4,54,99,34,76,0.447,0.5,0.093,0.148,0.037,0.185
2019-20,1627767,Cheick Diallo,1610612756,PHX,Phoenix Suns,2,Transition,22,0.114,22.3,1.27,81.89999999999999,47,28,13,16,0.813,0.813,0.091,0.091,0.045,0.227
2019-20,1627774,Jake Layman,1610612750,MIN,Minnesota Timberwolves,2,Transition,46,0.214,81.0,1.02,29.9,23,47,20,39,0.513,0.551,0.087,0.087,0.043,0.109
2019-20,1627775,Patrick McCaw,1610612761,TOR,Toronto Raptors,2,Transition,31,0.157,49.1,0.97,21.0,37,30,11,22,0.5,0.545,0.129,0.129,0.0,0.161
2019-20,1627777,Georges Niang,1610612762,UTA,Utah Jazz,2,Transition,71,0.196,75.6,1.06,36.4,66,75,27,61,0.443,0.557,0.056,0.056,0.0,0.085
2019-20,1627780,Gary Payton II,1610612764,WAS,Washington Wizards,2,Transition,39,0.281,96.4,1.15,59.6,29,45,21,32,0.656,0.688,0.077,0.077,0.051,0.154
2019-20,1627783,Pascal Siakam,1610612761,TOR,Toronto Raptors,2,Transition,299,0.217,82.0,1.17,64.3,60,351,128,222,0.577,0.633,0.171,0.174,0.057,0.14
2019-20,1627788,Furkan Korkmaz,1610612755,PHI,Philadelphia 76ers,2,Transition,96,0.145,38.6,1.29,83.89999999999999,72,124,42,82,0.512,0.689,0.021,0.052,0.01,0.104
